timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T20:45:08.549566,60.05,58.4,28.4,2400.033792,0.8438,0x0
2026-02-03T20:45:09.572271,60.6,62.7,28.3,2400.023808,0.8438,0x0
2026-02-03T20:45:10.598066,60.05,59.0,28.3,2400.030464,0.8438,0x0
2026-02-03T20:45:11.619151,60.05,60.3,28.4,2400.023808,0.8438,0x0
2026-02-03T20:45:12.641538,59.5,59.3,27.9,2400.023808,0.8438,0x0
2026-02-03T20:45:13.672936,58.95,60.1,28.0,2400.033792,0.8438,0x0
2026-02-03T20:45:14.700812,61.15,58.5,28.0,2400.030464,0.8438,0x0
2026-02-03T20:45:15.723158,60.6,60.5,28.2,2400.027136,0.8438,0x0
2026-02-03T20:45:16.746080,60.05,70.3,28.0,2400.033792,0.8438,0x0
2026-02-03T20:45:17.766144,61.15,60.5,27.9,2400.030464,0.8438,0x0
2026-02-03T20:45:18.790571,59.5,60.2,28.2,2400.027136,0.8438,0x0
2026-02-03T20:45:19.812439,61.15,59.9,28.1,2400.03712,0.8438,0x0
2026-02-03T20:45:20.833409,60.6,59.3,28.2,2400.03712,0.8438,0x0
2026-02-03T20:45:21.863111,60.05,57.8,28.3,2400.02048,0.8438,0x0
2026-02-03T20:45:22.881510,61.15,58.1,28.2,2400.02048,0.8438,0x0
2026-02-03T20:45:23.905155,61.7,59.7,28.1,2400.017408,0.8438,0x0
2026-02-03T20:45:24.928711,59.5,57.5,28.1,2400.02048,0.8438,0x0
2026-02-03T20:45:26.057363,59.5,60.7,28.1,2400.033792,0.8438,0x0
2026-02-03T20:45:27.077568,59.5,58.4,28.1,2400.030464,0.8438,0x0
2026-02-03T20:45:28.099580,60.6,61.6,28.0,2400.030464,0.8438,0x0
2026-02-03T20:45:29.121515,58.4,58.7,28.0,2400.033792,0.8438,0x0
2026-02-03T20:45:30.142101,60.05,60.1,27.9,2400.033792,0.8438,0x0
2026-02-03T20:45:31.164999,59.5,57.9,28.2,2400.027136,0.8438,0x0
2026-02-03T20:45:32.185306,61.15,67.8,28.2,2400.033792,0.8438,0x0
2026-02-03T20:45:33.212455,60.6,59.1,28.2,2400.027136,0.8438,0x0
2026-02-03T20:45:34.234455,60.05,62.1,28.1,2400.02048,0.8438,0x0
2026-02-03T20:45:35.255300,61.15,58.2,28.1,2400.030464,0.8438,0x0
2026-02-03T20:45:36.278873,58.95,56.9,27.8,2400.023808,0.8438,0x0
2026-02-03T20:45:37.298609,58.95,58.1,27.9,2400.02048,0.8438,0x0
2026-02-03T20:45:38.320225,60.05,58.4,27.9,2400.030464,0.8438,0x0
2026-02-03T20:45:39.345907,59.5,58.3,28.0,2400.027136,0.8438,0x0
2026-02-03T20:45:40.369128,59.5,62.3,27.9,2400.023808,0.8438,0x0
2026-02-03T20:45:41.391345,60.6,60.2,28.0,2400.033792,0.8438,0x0
2026-02-03T20:45:42.416887,60.05,59.7,28.1,2400.027136,0.8438,0x0
2026-02-03T20:45:43.443926,60.6,60.5,28.0,2400.030464,0.8438,0x0
2026-02-03T20:45:44.464576,61.15,57.9,28.2,2400.02048,0.8438,0x0
2026-02-03T20:45:45.497860,61.15,57.7,28.3,2400.030464,0.8438,0x0
2026-02-03T20:45:46.526338,60.05,60.9,28.2,2400.030464,0.8438,0x0
2026-02-03T20:45:47.548747,59.5,68.1,28.0,2400.027136,0.8438,0x0
2026-02-03T20:45:48.576319,60.6,58.5,28.0,2400.033792,0.8438,0x0
2026-02-03T20:45:49.598960,59.5,60.1,27.8,2400.030464,0.8438,0x0
2026-02-03T20:45:50.619935,60.05,59.8,27.7,2400.027136,0.8438,0x0
