timestamp,frame_count,fps
2026-02-03T22:41:37.357993,7290,6.732
2026-02-03T22:41:41.447835,7320,7.822
2026-02-03T22:41:45.627384,7350,7.642
2026-02-03T22:41:50.210886,7380,7.034
2026-02-03T22:41:55.495637,7410,6.174
2026-02-03T22:41:59.952855,7440,7.145
2026-02-03T22:42:05.132409,7470,6.399
2026-02-03T22:42:09.458614,7500,7.369
2026-02-03T22:42:13.550494,7530,7.681
2026-02-03T22:42:18.115760,7560,7.061
2026-02-03T22:42:22.685839,7590,6.848
2026-02-03T22:42:27.735585,7620,6.531
2026-02-03T22:42:32.356955,7650,6.98
2026-02-03T22:42:36.740924,7680,7.171
2026-02-03T22:42:41.284583,7710,7.224
2026-02-03T22:42:45.568379,7740,7.302
2026-02-03T22:42:49.896137,7770,7.455
2026-02-03T22:42:54.389487,7800,7.124
2026-02-03T22:42:58.900097,7830,7.126
2026-02-03T22:43:03.356744,7860,7.15
2026-02-03T22:43:08.073668,7890,6.834
2026-02-03T22:43:12.595759,7920,7.034
2026-02-03T22:43:16.923036,7950,7.284
2026-02-03T22:43:21.438698,7980,7.23
2026-02-03T22:43:25.765821,8010,7.364
2026-02-03T22:43:30.212114,8040,7.112
2026-02-03T22:43:34.926177,8070,6.842
2026-02-03T22:43:39.238795,8100,7.335
2026-02-03T22:43:43.791238,8130,7.183
2026-02-03T22:43:48.433430,8160,6.908
2026-02-03T22:43:52.783627,8190,7.313
2026-02-03T22:43:57.766749,8220,6.524
2026-02-03T22:44:02.342406,8250,6.979
2026-02-03T22:44:06.912027,8280,7.138
2026-02-03T22:44:11.337596,8310,7.53
2026-02-03T22:44:15.610318,8340,7.328
2026-02-03T22:44:20.318874,8370,6.943
2026-02-03T22:44:24.652934,8400,7.227
2026-02-03T22:44:28.882077,8430,7.491
2026-02-03T22:44:33.711954,8460,6.679
2026-02-03T22:44:38.086563,8490,7.276
2026-02-03T22:44:42.420068,8520,7.246
2026-02-03T22:44:47.071537,8550,7.129
2026-02-03T22:44:51.158704,8580,7.649
2026-02-03T22:44:55.456267,8610,7.554
